NAME,GEO_ID_local,Total Population,Income to Poverty Level: Under 0.50,Income to Poverty Level: 0.50 to 0.99,Income to Poverty Level: 1.00 to 1.24,Income to Poverty Level: 1.25 to 1.49,Total Male 75 to 79 years,Total Male 80 to 84 years,Total Male 85 and older,Total Female 75 to 79 years,Total Female 80 to 84 years,Total Female 85 and older,Total Not Hispanic or Latino,Total Not Hispanic or Latino White alone,Total Hispanic or Latino,Total Hispanic or Latino White alone,"Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not at all""",state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well,countytract,Percent with a disability,Residents with a disability,poverty_ratio_sum_share_local,over_75_sum_share_local,total_minority_share_local,Total Hispanic or Latino_share_local,do_not_speak_english_very_well_share_local,Residents with a disability_share_local,GEOID,RN_Name,in_RN,GEO_ID_regional,poverty_ratio_sum_share_regional,over_75_sum_share_regional,total_minority_share_regional,Total Hispanic or Latino_share_regional,do_not_speak_english_very_well_share_regional,Residents with a disability_share_regional
"Block Group 3, Census Tract 2001.06, Henrico County, Virginia",510872001063,709,116,263,0,0,15,0,0,15,0,0,439,269,270,104,0,0,0,0,0,0,0,0,47,0,25,0,18,0,0,0,0,0,0,0,0,0,0,0,51,87,200106,3,379,30,170,166,336,90,87.200106,16.866004459760795,120.0,0.5345557122708039,0.04231311706629055,0.47390691114245415,0.38081805359661497,0.12693935119887165,0.1692524682651622,510872001063,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 4, Census Tract 2001.06, Henrico County, Virginia",510872001064,1077,33,111,24,6,0,6,25,41,69,178,988,699,89,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,19,7,0,9,0,0,0,51,87,200106,4,174,319,289,89,378,53,87.200106,16.866004459760795,182.0,0.1615598885793872,0.29619312906220985,0.35097493036211697,0.08263695450324977,0.04921077065923862,0.16898792943361188,510872001064,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.08, Henrico County, Virginia",510872001081,703,6,2,0,0,46,0,15,8,36,20,703,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200108,1,8,125,170,0,170,0,87.200108,3.75130253560264,26.0,0.011379800853485065,0.17780938833570412,0.24182076813655762,0.0,0.0,0.03698435277382646,510872001081,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.08, Henrico County, Virginia",510872001082,2176,30,64,0,6,37,13,0,39,0,0,2129,2017,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200108,2,100,89,112,3,115,0,87.200108,3.75130253560264,82.0,0.04595588235294118,0.04090073529411765,0.05284926470588235,0.021599264705882353,0.0,0.03768382352941176,510872001082,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.09, Henrico County, Virginia",510872001091,935,16,18,0,0,7,0,0,7,0,0,935,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200109,1,34,14,26,0,26,0,87.200109,3.8125496425734715,36.0,0.03636363636363636,0.014973262032085561,0.027807486631016044,0.0,0.0,0.038502673796791446,510872001091,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.09, Henrico County, Virginia",510872001092,1170,20,15,0,0,7,22,8,31,0,25,1151,1055,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200109,2,35,93,96,0,96,0,87.200109,3.8125496425734715,45.0,0.029914529914529916,0.07948717948717948,0.08205128205128205,0.01623931623931624,0.0,0.038461538461538464,510872001092,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.09, Henrico County, Virginia",510872001093,1672,0,0,20,32,8,0,0,23,4,27,1672,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200109,3,52,62,0,0,0,0,87.200109,3.8125496425734715,64.0,0.03110047846889952,0.03708133971291866,0.0,0.0,0.0,0.03827751196172249,510872001093,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.22, Henrico County, Virginia",510872001221,1676,21,1,0,62,0,0,0,16,0,20,1469,936,207,207,0,0,0,0,36,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20,0,0,51,87,200122,1,84,36,533,0,533,69,87.200122,6.841876629018246,115.0,0.050119331742243436,0.021479713603818614,0.318019093078759,0.12350835322195704,0.04116945107398568,0.06861575178997613,510872001221,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.22, Henrico County, Virginia",510872001222,1780,0,21,22,67,10,4,0,8,0,0,1780,1258,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200122,2,110,22,522,0,522,21,87.200122,6.841876629018246,122.0,0.06179775280898876,0.012359550561797753,0.2932584269662921,0.0,0.011797752808988765,0.06853932584269663,510872001222,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.22, Henrico County, Virginia",510872001223,1148,0,0,0,0,19,0,0,9,9,0,1136,992,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,51,87,200122,3,0,37,144,12,156,29,87.200122,6.841876629018246,79.0,0.0,0.032229965156794424,0.13588850174216027,0.010452961672473868,0.025261324041811847,0.06881533101045297,510872001223,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.23, Henrico County, Virginia",510872001231,778,0,0,0,14,15,7,0,6,21,15,761,640,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200123,1,14,64,121,17,138,0,87.200123,12.288135593220339,96.0,0.017994858611825194,0.08226221079691516,0.17737789203084833,0.021850899742930592,0.0,0.12339331619537275,510872001231,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.23, Henrico County, Virginia",510872001232,1280,99,70,58,95,6,0,0,16,8,7,1087,477,193,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200123,2,322,37,610,44,654,0,87.200123,12.288135593220339,157.0,0.2515625,0.02890625,0.5109375,0.15078125,0.0,0.12265625,510872001232,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.23, Henrico County, Virginia",510872001233,1246,0,37,9,117,7,19,62,14,9,59,1161,695,85,19,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200123,3,163,170,466,66,532,49,87.200123,12.288135593220339,153.0,0.13081861958266452,0.13643659711075443,0.42696629213483145,0.06821829855537721,0.03932584269662921,0.12279293739967898,510872001233,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.24, Henrico County, Virginia",510872001241,1076,0,0,0,0,14,0,15,7,13,10,1059,960,17,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200124,1,0,59,99,0,99,6,87.200124,11.640007708614377,125.0,0.0,0.05483271375464684,0.09200743494423792,0.015799256505576207,0.0055762081784386614,0.11617100371747212,510872001241,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.24, Henrico County, Virginia",510872001242,2380,47,24,28,6,37,39,9,22,28,16,2160,1857,220,121,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,51,87,200124,2,105,151,303,99,402,22,87.200124,11.640007708614377,277.0,0.04411764705882353,0.0634453781512605,0.1689075630252101,0.09243697478991597,0.009243697478991597,0.11638655462184874,510872001242,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.24, Henrico County, Virginia",510872001243,1733,16,604,37,95,18,25,86,88,80,84,1072,797,661,100,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200124,3,752,381,275,561,836,77,87.200124,11.640007708614377,202.0,0.4339296018465089,0.21984997114829774,0.482400461627236,0.3814195037507213,0.044431621465666475,0.11656087709174841,510872001243,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.25, Henrico County, Virginia",510872001251,870,0,34,0,38,0,0,0,8,0,0,870,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200125,1,72,8,826,0,826,0,87.200125,8.983093615947514,78.0,0.08275862068965517,0.009195402298850575,0.9494252873563218,0.0,0.0,0.0896551724137931,510872001251,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.25, Henrico County, Virginia",510872001252,552,16,0,7,0,0,0,0,12,0,0,521,145,31,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,16,0,0,0,0,0,51,87,200125,2,23,12,376,31,407,42,87.200125,8.983093615947514,50.0,0.041666666666666664,0.021739130434782608,0.7373188405797102,0.05615942028985507,0.07608695652173914,0.09057971014492754,510872001252,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.25, Henrico County, Virginia",510872001253,1098,152,89,222,39,0,0,0,13,6,0,1098,598,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200125,3,502,19,500,0,500,32,87.200125,8.983093615947514,99.0,0.45719489981785066,0.017304189435336976,0.4553734061930783,0.0,0.029143897996357013,0.09016393442622951,510872001253,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 4, Census Tract 2001.25, Henrico County, Virginia",510872001254,1443,40,109,148,67,0,0,0,14,0,10,1349,571,94,10,0,0,0,0,0,0,5,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,8,14,51,87,200125,4,364,24,778,84,862,45,87.200125,8.983093615947514,130.0,0.25225225225225223,0.016632016632016633,0.5973665973665974,0.06514206514206514,0.031185031185031187,0.09009009009009009,510872001254,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.26, Henrico County, Virginia",510872001261,998,0,14,50,86,0,0,34,0,0,0,856,512,142,0,0,0,0,0,0,0,0,0,27,0,0,0,40,46,0,0,0,0,0,0,0,0,0,0,51,87,200126,1,150,34,344,142,486,113,87.200126,11.074330424315377,111.0,0.15030060120240482,0.03406813627254509,0.48697394789579157,0.14228456913827656,0.11322645290581163,0.11122244488977956,510872001261,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.26, Henrico County, Virginia",510872001262,1164,186,84,0,118,0,0,20,0,0,0,1086,437,78,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200126,2,388,20,649,54,703,0,87.200126,11.074330424315377,129.0,0.3333333333333333,0.01718213058419244,0.6039518900343642,0.06701030927835051,0.0,0.11082474226804123,510872001262,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.26, Henrico County, Virginia",510872001263,1161,58,61,0,0,15,0,0,56,0,0,1139,360,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,51,87,200126,3,119,71,779,22,801,16,87.200126,11.074330424315377,129.0,0.1024978466838932,0.0611541774332472,0.689922480620155,0.018949181739879414,0.013781223083548665,0.1111111111111111,510872001263,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.27, Henrico County, Virginia",510872001271,1283,9,0,13,0,0,2,0,9,2,0,1186,795,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200127,1,22,13,391,97,488,0,87.200127,11.413132470934993,146.0,0.0171473109898675,0.010132501948558068,0.3803585346843336,0.07560405300077942,0.0,0.11379579111457522,510872001271,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.27, Henrico County, Virginia",510872001272,2475,13,0,14,69,39,15,0,10,0,24,2475,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,51,87,200127,2,96,88,222,0,222,55,87.200127,11.413132470934993,282.0,0.03878787878787879,0.035555555555555556,0.08969696969696969,0.0,0.022222222222222223,0.11393939393939394,510872001272,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.27, Henrico County, Virginia",510872001273,1473,25,10,0,0,11,22,0,21,17,0,1394,1101,79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200127,3,35,71,293,67,360,0,87.200127,11.413132470934993,168.0,0.02376103190767142,0.048200950441276307,0.24439918533604887,0.05363204344874406,0.0,0.11405295315682282,510872001273,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 4, Census Tract 2001.27, Henrico County, Virginia",510872001274,876,18,43,0,0,0,20,93,40,92,105,876,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200127,4,61,350,74,0,74,0,87.200127,11.413132470934993,100.0,0.06963470319634703,0.3995433789954338,0.08447488584474885,0.0,0.0,0.1141552511415525,510872001274,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.31, Henrico County, Virginia",510872001311,868,24,44,0,29,0,0,0,0,0,0,868,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200131,1,97,0,366,0,366,0,87.200131,9.625390218522373,84.0,0.11175115207373272,0.0,0.4216589861751152,0.0,0.0,0.0967741935483871,510872001311,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.31, Henrico County, Virginia",510872001312,1054,44,171,45,24,11,0,37,26,0,15,1054,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200131,2,284,89,214,0,214,0,87.200131,9.625390218522373,101.0,0.269449715370019,0.08444022770398482,0.2030360531309298,0.0,0.0,0.09582542694497154,510872001312,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.32, Henrico County, Virginia",510872001321,2043,0,0,202,19,39,0,0,17,25,25,1806,966,237,0,0,0,0,0,0,0,0,0,103,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,51,87,200132,1,221,106,840,237,1077,525,87.200132,10.162109847568352,208.0,0.10817425354870289,0.05188448360254528,0.527165932452276,0.11600587371512482,0.25697503671071953,0.10181106216348507,510872001321,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.32, Henrico County, Virginia",510872001322,2090,77,184,0,91,26,0,39,12,0,91,1739,1598,351,134,0,0,0,0,0,0,0,0,88,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200132,2,352,168,141,217,358,103,87.200132,10.162109847568352,212.0,0.16842105263157894,0.08038277511961722,0.17129186602870813,0.16794258373205742,0.049282296650717705,0.10143540669856459,510872001322,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.33, Henrico County, Virginia",510872001331,891,34,14,0,0,0,32,34,0,30,21,891,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200133,1,48,117,143,0,143,0,87.200133,12.659176029962547,113.0,0.05387205387205387,0.13131313131313133,0.16049382716049382,0.0,0.0,0.12682379349046016,510872001331,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.33, Henrico County, Virginia",510872001332,1302,0,11,0,0,0,29,13,12,0,0,1302,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200133,2,11,54,365,0,365,0,87.200133,12.659176029962547,165.0,0.008448540706605223,0.041474654377880185,0.2803379416282642,0.0,0.0,0.12672811059907835,510872001332,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.33, Henrico County, Virginia",510872001333,477,0,39,0,0,0,0,0,0,0,0,477,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200133,3,39,0,267,0,267,0,87.200133,12.659176029962547,60.0,0.08176100628930817,0.0,0.559748427672956,0.0,0.0,0.12578616352201258,510872001333,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.34, Henrico County, Virginia",510872001341,2679,62,30,0,0,31,53,8,50,28,21,2562,2445,117,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200134,1,92,191,117,63,180,0,87.200134,14.985535197685632,401.0,0.03434117207913401,0.07129525942515864,0.0671892497200448,0.043673012318029114,0.0,0.14968271743187755,510872001341,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.34, Henrico County, Virginia",510872001342,708,0,0,0,48,28,8,11,29,7,10,708,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200134,2,48,93,75,0,75,0,87.200134,14.985535197685632,106.0,0.06779661016949153,0.13135593220338984,0.1059322033898305,0.0,0.0,0.1497175141242938,510872001342,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 3, Census Tract 2001.34, Henrico County, Virginia",510872001343,1798,15,362,19,0,14,0,11,0,27,0,1751,1209,47,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,51,87,200134,3,396,52,542,47,589,52,87.200134,14.985535197685632,269.0,0.22024471635150167,0.028921023359288096,0.3275862068965517,0.02614015572858732,0.028921023359288096,0.1496106785317019,510872001343,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.35, Henrico County, Virginia",510872001351,1222,35,2,2,81,19,20,73,18,93,0,1164,974,58,58,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200135,1,120,223,190,0,190,16,87.200135,12.933903946742747,158.0,0.09819967266775777,0.18248772504091654,0.15548281505728315,0.04746317512274959,0.01309328968903437,0.12929623567921442,510872001351,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.35, Henrico County, Virginia",510872001352,881,0,0,15,0,19,29,13,62,15,12,848,848,33,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200135,2,15,150,0,0,0,21,87.200135,12.933903946742747,114.0,0.0170261066969353,0.170261066969353,0.0,0.03745743473325766,0.02383654937570942,0.12939841089670828,510872001352,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.36, Henrico County, Virginia",510872001361,2022,0,73,44,442,20,14,22,35,61,96,1972,1319,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,51,87,200136,1,559,248,653,50,703,98,87.200136,20.469151670951156,414.0,0.2764589515331355,0.12265084075173097,0.347675568743818,0.024727992087042534,0.04846686449060336,0.20474777448071216,510872001361,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.36, Henrico County, Virginia",510872001362,1090,14,59,0,11,0,0,83,12,79,232,1077,993,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200136,2,84,406,84,13,97,0,87.200136,20.469151670951156,223.0,0.07706422018348624,0.3724770642201835,0.0889908256880734,0.011926605504587157,0.0,0.20458715596330276,510872001362,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.37, Henrico County, Virginia",510872001371,903,56,19,0,66,17,15,0,15,0,35,854,603,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200137,1,141,82,251,0,251,0,87.200137,13.581541688515994,123.0,0.15614617940199335,0.09080841638981174,0.2779623477297896,0.05426356589147287,0.0,0.1362126245847176,510872001371,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 2, Census Tract 2001.37, Henrico County, Virginia",510872001372,1004,0,75,0,0,0,0,0,19,0,13,898,868,106,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200137,2,75,32,30,71,101,0,87.200137,13.581541688515994,136.0,0.07470119521912351,0.03187250996015936,0.10059760956175298,0.10557768924302789,0.0,0.13545816733067728,510872001372,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
"Block Group 1, Census Tract 2001.38, Henrico County, Virginia",510872001381,747,0,0,0,44,0,0,21,0,19,51,747,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,87,200138,1,44,91,360,0,360,0,87.200138,8.631346578366445,64.0,0.058902275769745646,0.12182061579651941,0.4819277108433735,0.0,0.0,0.0856760374832664,510872001381,Richmond Region,1,513228210680.9652,0.18688914883801624,0.06344002597131497,0.4284116768181595,0.05516065403864992,0.018234841831281795,0.12529548536302187
