NAME,GEO_ID,B01003_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,B01001_023E,B01001_024E,B01001_025E,B01001_047E,B01001_048E,B01001_049E,B03002_002E,B03002_003E,B03002_012E,B03002_013E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well
"Block Group 2, Census Tract 1003.02, Gloucester County, Virginia",510731003022,847,27,0,144,14,0,0,41,13,44,6,847,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,2,185,104,8,0,8,0
"Block Group 3, Census Tract 1003.02, Gloucester County, Virginia",510731003023,942,0,13,0,6,31,0,14,4,0,17,878,855,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,3,19,66,23,55,78,0
"Block Group 4, Census Tract 1003.02, Gloucester County, Virginia",510731003024,2004,0,23,0,127,52,9,0,36,5,5,1939,1847,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,4,150,107,92,52,144,0
"Block Group 1, Census Tract 1004, Gloucester County, Virginia",510731004001,1441,89,84,63,71,85,23,8,71,11,40,1416,1246,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,51,73,100400,1,307,238,170,25,195,8
"Block Group 1, Census Tract 1005, Gloucester County, Virginia",510731005001,4285,121,246,99,70,78,56,9,39,60,31,4236,3948,49,39,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22,0,0,0,0,0,51,73,100500,1,536,273,288,10,298,29
"Block Group 1, Census Tract 4001.01, Goochland County, Virginia",510754001011,2659,56,87,0,73,134,24,25,109,15,47,2567,2308,92,76,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400101,1,216,354,259,16,275,15
"Block Group 2, Census Tract 4001.01, Goochland County, Virginia",510754001012,2344,3,2,0,42,114,26,0,19,51,28,2344,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,51,75,400101,2,47,238,20,0,20,45
"Block Group 1, Census Tract 4001.02, Goochland County, Virginia",510754001021,1059,8,0,108,9,25,0,14,19,44,0,1059,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400102,1,125,102,42,0,42,0
"Block Group 2, Census Tract 4001.02, Goochland County, Virginia",510754001022,2930,146,42,13,15,46,46,21,146,18,43,2812,2085,118,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400102,2,216,320,727,37,764,0
"Block Group 1, Census Tract 4002, Goochland County, Virginia",510754002001,1169,0,0,0,0,25,10,0,39,0,10,1169,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400200,1,0,84,203,0,203,0
"Block Group 2, Census Tract 4002, Goochland County, Virginia",510754002002,785,17,34,27,9,17,20,12,33,0,20,727,681,58,25,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400200,2,87,102,46,33,79,6
"Block Group 3, Census Tract 4002, Goochland County, Virginia",510754002003,1324,86,57,0,6,12,14,37,8,9,0,1249,1066,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400200,3,149,80,183,0,183,0
"Block Group 4, Census Tract 4002, Goochland County, Virginia",510754002004,1647,81,17,29,0,24,0,0,6,9,0,1619,1213,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400200,4,127,39,406,0,406,0
"Block Group 1, Census Tract 4003, Goochland County, Virginia",510754003001,950,3,5,0,0,0,0,0,0,0,5,926,449,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400300,1,8,5,477,9,486,0
"Block Group 1, Census Tract 4004, Goochland County, Virginia",510754004001,2145,0,0,0,26,30,0,8,0,13,59,1869,1351,276,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400400,1,26,110,518,241,759,0
"Block Group 2, Census Tract 4004, Goochland County, Virginia",510754004002,496,0,22,71,0,0,0,0,36,0,32,485,305,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400400,2,93,68,180,11,191,15
"Block Group 3, Census Tract 4004, Goochland County, Virginia",510754004003,895,97,0,24,9,24,0,0,0,0,0,895,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400400,3,130,24,172,0,172,0
"Block Group 4, Census Tract 4004, Goochland County, Virginia",510754004004,1751,20,45,270,0,47,15,0,11,0,25,1718,1221,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400400,4,335,98,497,0,497,0
"Block Group 1, Census Tract 4005, Goochland County, Virginia",510754005001,1586,20,15,17,21,39,13,0,31,22,0,1586,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400500,1,73,105,206,0,206,0
"Block Group 2, Census Tract 4005, Goochland County, Virginia",510754005002,1767,0,34,48,69,4,74,0,47,50,26,1717,1130,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400500,2,151,201,587,19,606,0
"Block Group 3, Census Tract 4005, Goochland County, Virginia",510754005003,793,9,68,65,14,0,0,8,13,13,12,793,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,400500,3,156,46,220,0,220,0
"Block Group 1, Census Tract 601.01, Grayson County, Virginia",510770601011,606,2,161,7,25,31,15,0,22,9,23,598,596,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60101,1,195,100,2,0,2,0
"Block Group 2, Census Tract 601.01, Grayson County, Virginia",510770601012,793,38,34,104,75,8,0,0,0,0,0,638,575,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60101,2,251,8,63,0,63,0
"Block Group 3, Census Tract 601.01, Grayson County, Virginia",510770601013,1271,85,143,158,46,5,12,12,38,5,4,1254,1251,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60101,3,432,76,3,7,10,0
"Block Group 1, Census Tract 601.02, Grayson County, Virginia",510770601021,1428,64,180,69,89,22,22,0,34,26,9,1398,1293,30,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,52,0,0,0,51,77,60102,1,402,113,105,30,135,105
"Block Group 2, Census Tract 601.02, Grayson County, Virginia",510770601022,585,18,39,35,57,7,0,7,31,0,0,585,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60102,2,149,45,0,0,0,0
"Block Group 3, Census Tract 601.02, Grayson County, Virginia",510770601023,1433,0,578,68,42,19,10,8,27,41,17,1433,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60102,3,688,122,1,0,1,0
"Block Group 4, Census Tract 601.02, Grayson County, Virginia",510770601024,1086,8,18,26,66,24,14,8,46,7,0,913,913,173,173,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60102,4,118,99,0,0,0,22
"Block Group 1, Census Tract 602.01, Grayson County, Virginia",510770602011,911,73,50,44,123,40,9,9,9,20,13,854,813,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60201,1,290,100,41,0,41,0
"Block Group 2, Census Tract 602.01, Grayson County, Virginia",510770602012,1039,163,105,63,96,23,10,9,25,5,19,1037,843,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60201,2,427,91,194,2,196,0
"Block Group 3, Census Tract 602.01, Grayson County, Virginia",510770602013,1782,96,42,107,132,3,4,20,16,18,3,1730,1248,52,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60201,3,377,64,482,23,505,0
"Block Group 1, Census Tract 602.02, Grayson County, Virginia",510770602021,991,16,72,62,140,51,87,0,123,20,29,989,985,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60202,1,290,310,4,0,4,0
"Block Group 2, Census Tract 602.02, Grayson County, Virginia",510770602022,1221,99,92,57,18,21,41,4,99,10,52,1159,1039,62,26,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,77,60202,2,266,227,120,36,156,28
"Block Group 3, Census Tract 602.02, Grayson County, Virginia",510770602023,566,91,88,16,0,0,0,0,25,0,0,566,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60202,3,195,25,16,0,16,0
"Block Group 1, Census Tract 603, Grayson County, Virginia",510770603001,1017,6,46,18,41,50,0,8,30,40,29,1003,975,14,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60300,1,111,157,28,0,28,14
"Block Group 2, Census Tract 603, Grayson County, Virginia",510770603002,689,46,96,37,36,16,11,8,11,4,12,689,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,77,60300,2,215,62,49,0,49,0
"Block Group 1, Census Tract 301.01, Greene County, Virginia",510790301011,1931,23,171,50,25,25,74,22,81,0,15,1927,1716,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30101,1,269,217,211,0,211,0
"Block Group 2, Census Tract 301.01, Greene County, Virginia",510790301012,1719,136,51,74,45,19,17,46,45,36,41,1604,1372,115,43,0,0,0,0,0,0,0,0,16,9,0,0,27,0,0,0,0,0,2,0,0,0,0,0,51,79,30101,2,306,204,232,72,304,54
"Block Group 1, Census Tract 301.02, Greene County, Virginia",510790301021,1045,23,109,18,212,0,0,0,17,0,0,1001,969,44,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30102,1,362,17,32,43,75,2
"Block Group 2, Census Tract 301.02, Greene County, Virginia",510790301022,690,0,39,0,0,26,0,0,33,17,0,690,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30102,2,39,76,97,0,97,0
"Block Group 3, Census Tract 301.02, Greene County, Virginia",510790301023,1664,78,0,208,129,0,0,0,0,0,0,1597,1186,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30102,3,415,0,411,0,411,0
"Block Group 4, Census Tract 301.02, Greene County, Virginia",510790301024,1665,29,485,0,48,0,28,27,60,65,34,1443,1117,222,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30102,4,562,214,326,138,464,0
"Block Group 1, Census Tract 302.01, Greene County, Virginia",510790302011,816,0,0,0,32,0,0,0,12,32,0,648,537,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30201,1,32,44,111,168,279,0
"Block Group 2, Census Tract 302.01, Greene County, Virginia",510790302012,2780,72,108,0,0,23,22,0,21,12,15,2759,2398,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,51,79,30201,2,180,93,361,14,375,19
"Block Group 3, Census Tract 302.01, Greene County, Virginia",510790302013,1869,235,0,0,0,69,0,23,97,20,51,1409,1130,460,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30201,3,235,260,279,460,739,27
"Block Group 4, Census Tract 302.01, Greene County, Virginia",510790302014,2029,20,209,0,0,24,0,18,0,0,0,1850,1521,179,0,17,0,0,0,0,0,0,0,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30201,4,229,42,329,179,508,110
"Block Group 1, Census Tract 302.02, Greene County, Virginia",510790302021,2061,15,178,168,8,28,0,21,39,14,0,2061,1950,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30202,1,369,102,111,0,111,45
"Block Group 2, Census Tract 302.02, Greene County, Virginia",510790302022,2105,60,0,30,61,35,0,0,34,0,0,2105,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,30202,2,151,69,232,0,232,0
"Block Group 1, Census Tract 8801.01, Greensville County, Virginia",510818801011,1071,165,8,0,31,29,12,0,41,6,12,1071,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880101,1,204,100,639,0,639,0
"Block Group 2, Census Tract 8801.01, Greensville County, Virginia",510818801012,877,128,117,16,0,33,0,0,16,16,16,877,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,51,81,880101,2,261,81,606,0,606,32
"Block Group 3, Census Tract 8801.01, Greensville County, Virginia",510818801013,1157,14,33,39,58,24,2,0,33,15,4,1125,457,32,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880101,3,144,78,668,9,677,11
"Block Group 4, Census Tract 8801.01, Greensville County, Virginia",510818801014,795,24,18,0,7,1,11,16,2,16,3,781,720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880101,4,49,49,61,14,75,0
"Block Group 1, Census Tract 8801.02, Greensville County, Virginia",510818801021,2907,0,0,0,0,0,0,0,0,0,0,2704,826,203,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880102,1,0,0,1878,165,2043,0
"Block Group 1, Census Tract 8802, Greensville County, Virginia",510818802001,1121,17,72,62,201,17,4,52,9,11,24,1121,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880200,1,352,117,462,0,462,0
"Block Group 2, Census Tract 8802, Greensville County, Virginia",510818802002,2185,51,115,118,367,7,5,0,85,0,5,2177,312,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880200,2,651,102,1865,0,1865,0
"Block Group 3, Census Tract 8802, Greensville County, Virginia",510818802003,1352,104,89,21,68,14,11,10,17,21,27,1307,446,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880200,3,282,100,861,0,861,0
"Block Group 1, Census Tract 9301, Halifax County, Virginia",510839301001,785,33,142,2,20,0,36,24,6,34,16,781,663,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930100,1,197,116,118,2,120,2
"Block Group 2, Census Tract 9301, Halifax County, Virginia",510839301002,804,68,41,0,104,21,10,0,15,6,6,804,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930100,2,213,58,300,0,300,0
"Block Group 3, Census Tract 9301, Halifax County, Virginia",510839301003,1536,88,131,106,228,0,19,11,24,35,25,1527,673,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930100,3,553,114,854,9,863,0
"Block Group 1, Census Tract 9302.02, Halifax County, Virginia",510839302021,524,23,77,68,0,0,0,0,29,0,0,524,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930202,1,168,29,254,0,254,0
"Block Group 2, Census Tract 9302.02, Halifax County, Virginia",510839302022,1078,148,59,19,113,10,0,0,40,0,27,973,469,105,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930202,2,339,77,504,2,506,0
"Block Group 3, Census Tract 9302.02, Halifax County, Virginia",510839302023,849,121,133,419,50,18,10,10,39,49,0,849,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930202,3,723,126,593,0,593,0
"Block Group 1, Census Tract 9302.03, Halifax County, Virginia",510839302031,529,0,31,0,13,0,0,0,0,31,0,529,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930203,1,44,31,335,0,335,0
"Block Group 2, Census Tract 9302.03, Halifax County, Virginia",510839302032,710,94,0,164,0,0,65,0,11,0,10,710,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930203,2,258,86,168,0,168,0
"Block Group 3, Census Tract 9302.03, Halifax County, Virginia",510839302033,1287,0,134,0,32,55,0,0,33,50,22,1287,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930203,3,166,160,716,0,716,0
"Block Group 1, Census Tract 9302.04, Halifax County, Virginia",510839302041,519,18,70,69,0,83,19,0,14,0,0,519,263,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930204,1,157,116,256,0,256,7
"Block Group 2, Census Tract 9302.04, Halifax County, Virginia",510839302042,860,1,156,5,0,0,37,0,10,19,0,858,581,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930204,2,162,66,277,1,278,2
"Block Group 1, Census Tract 9303.01, Halifax County, Virginia",510839303011,1241,90,27,30,155,38,9,7,7,0,12,1121,948,120,120,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930301,1,302,73,173,0,173,16
"Block Group 2, Census Tract 9303.01, Halifax County, Virginia",510839303012,1054,59,46,93,0,41,27,0,27,25,29,1054,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930301,2,198,149,353,0,353,0
"Block Group 1, Census Tract 9303.02, Halifax County, Virginia",510839303021,1618,0,89,0,59,40,0,5,13,29,4,1543,1033,75,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930302,1,148,91,510,75,585,5
"Block Group 2, Census Tract 9303.02, Halifax County, Virginia",510839303022,1771,164,77,10,43,47,9,0,158,10,0,1771,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930302,2,294,224,504,0,504,0
"Block Group 3, Census Tract 9303.02, Halifax County, Virginia",510839303023,1212,13,43,10,57,10,10,0,29,0,10,948,872,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930302,3,123,59,76,264,340,0
"Block Group 1, Census Tract 9304, Halifax County, Virginia",510839304001,912,7,118,15,171,0,13,0,32,23,19,912,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930400,1,311,87,205,0,205,0
"Block Group 2, Census Tract 9304, Halifax County, Virginia",510839304002,1688,86,43,0,56,25,11,0,20,17,15,1688,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930400,2,185,88,162,0,162,0
"Block Group 3, Census Tract 9304, Halifax County, Virginia",510839304003,629,0,45,9,15,11,9,0,0,0,7,629,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930400,3,69,27,106,0,106,0
"Block Group 4, Census Tract 9304, Halifax County, Virginia",510839304004,516,45,43,14,89,2,3,2,0,2,20,516,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930400,4,191,29,108,0,108,0
"Block Group 1, Census Tract 9305, Halifax County, Virginia",510839305001,984,165,121,40,80,26,0,0,0,6,28,984,720,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930500,1,406,60,264,0,264,18
"Block Group 2, Census Tract 9305, Halifax County, Virginia",510839305002,821,15,39,31,24,0,0,0,15,8,18,821,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930500,2,109,41,262,0,262,0
"Block Group 3, Census Tract 9305, Halifax County, Virginia",510839305003,778,50,10,81,55,9,40,87,15,6,20,778,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930500,3,196,177,117,0,117,0
"Block Group 4, Census Tract 9305, Halifax County, Virginia",510839305004,1477,6,82,101,107,11,16,10,42,32,8,1442,1022,35,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930500,4,296,119,420,17,437,11
"Block Group 1, Census Tract 9306.01, Halifax County, Virginia",510839306011,1350,213,31,37,70,110,0,0,0,45,40,1350,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930601,1,351,195,1004,0,1004,0
"Block Group 2, Census Tract 9306.01, Halifax County, Virginia",510839306012,1347,23,253,42,187,56,14,17,26,39,65,1329,834,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930601,2,505,217,495,18,513,7
"Block Group 1, Census Tract 9306.02, Halifax County, Virginia",510839306021,1872,27,111,21,86,14,12,52,148,112,106,1865,801,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930602,1,245,444,1064,7,1071,0
"Block Group 2, Census Tract 9306.02, Halifax County, Virginia",510839306022,829,11,51,30,0,17,15,0,13,9,0,829,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930602,2,92,54,314,0,314,0
"Block Group 1, Census Tract 9308, Halifax County, Virginia",510839308001,1237,9,120,151,138,8,0,0,13,7,94,1237,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930800,1,418,122,851,0,851,0
"Block Group 2, Census Tract 9308, Halifax County, Virginia",510839308002,1114,22,272,61,90,0,25,8,25,19,48,1114,777,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930800,2,445,125,337,0,337,12
"Block Group 3, Census Tract 9308, Halifax County, Virginia",510839308003,2297,579,285,281,137,9,25,10,26,19,20,2160,804,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,930800,3,1282,109,1356,0,1356,0
"Block Group 1, Census Tract 3201, Hanover County, Virginia",510853201001,372,0,0,0,0,0,0,0,56,0,0,372,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320100,1,0,56,58,0,58,0
"Block Group 2, Census Tract 3201, Hanover County, Virginia",510853201002,1762,18,13,0,71,26,55,38,52,53,27,1592,1555,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320100,2,102,251,37,170,207,0
"Block Group 3, Census Tract 3201, Hanover County, Virginia",510853201003,2285,142,13,52,0,20,0,0,0,0,0,2056,1952,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320100,3,207,20,104,0,104,0
"Block Group 4, Census Tract 3201, Hanover County, Virginia",510853201004,1149,27,30,0,0,25,0,0,31,0,13,1149,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320100,4,57,69,120,0,120,0
"Block Group 1, Census Tract 3202, Hanover County, Virginia",510853202001,1791,0,24,0,0,0,0,0,45,0,0,1753,1568,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,51,85,320200,1,24,45,185,0,185,25
"Block Group 2, Census Tract 3202, Hanover County, Virginia",510853202002,1867,297,41,0,68,0,29,38,42,2,77,1482,1123,385,88,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320200,2,406,188,359,297,656,71
"Block Group 3, Census Tract 3202, Hanover County, Virginia",510853202003,2719,0,22,0,0,47,0,0,30,25,0,2696,2436,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320200,3,22,102,260,0,260,0
"Block Group 1, Census Tract 3203, Hanover County, Virginia",510853203001,1486,29,39,62,115,55,25,8,0,10,35,1486,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,51,85,320300,1,245,133,133,0,133,10
"Block Group 2, Census Tract 3203, Hanover County, Virginia",510853203002,942,0,0,0,68,33,0,0,33,0,0,942,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320300,2,68,66,97,0,97,0
"Block Group 3, Census Tract 3203, Hanover County, Virginia",510853203003,1979,18,31,3,2,42,8,0,23,26,13,1969,1584,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320300,3,54,112,385,8,393,0
"Block Group 1, Census Tract 3204, Hanover County, Virginia",510853204001,2942,62,9,82,0,18,12,29,19,33,15,2891,2692,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320400,1,153,126,199,0,199,0
"Block Group 2, Census Tract 3204, Hanover County, Virginia",510853204002,1767,32,196,247,0,29,28,9,15,7,4,1559,1227,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320400,2,475,92,332,0,332,0
"Block Group 3, Census Tract 3204, Hanover County, Virginia",510853204003,556,47,8,0,19,6,0,17,90,7,11,548,269,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320400,3,74,131,279,1,280,0
"Block Group 1, Census Tract 3205, Hanover County, Virginia",510853205001,1077,143,0,110,49,43,9,23,11,0,0,1034,1034,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,320500,1,302,86,0,22,22,0
